Load,REHourlyCF
570.8614396,0.336081682
582.6857346,0.322144164
610.4349584,0.309590232
658.7872672,0.293292146
683.0564711,0.289451987
679.1881706,0.296460277
671.3956599,0.310426032
665.0847484,0.369558833
657.6205372,0.424021324
648.9633792,0.451862477
642.2886684,0.467776548
634.5252669,0.468968127
628.003322,0.465607988
625.0332803,0.460672254
625.2178403,0.448965416
628.1549146,0.426799792
640.1412802,0.385845626
655.1746352,0.326193273
644.1627775,0.305834783
618.1458389,0.328824911
587.3792916,0.36134767
564.4792231,0.376962434
552.129784,0.390165805
547.1881716,0.401516863
547.1156387,0.410750186
555.4543421,0.418464388
577.9716747,0.424456166
612.6814674,0.432243782
633.3218422,0.451777768
635.557955,0.476411258
629.0963513,0.508126454
619.8640388,0.565186699
608.0916098,0.609060516
597.1433076,0.622772143
588.9860864,0.624195261
581.516287,0.625951569
575.6542537,0.634264384
573.513807,0.625810387
573.2138691,0.610110913
573.8866217,0.584703743
585.4465822,0.55911586
605.0556714,0.513090424
599.2628474,0.473559376
583.0912658,0.463320834
560.7769061,0.433988796
541.7307688,0.44278163
530.8553379,0.426986153
527.5111282,0.424190743
527.583983,0.432949694
533.8450532,0.429917098
546.3540906,0.431814588
567.0815908,0.432876279
583.4418038,0.444385462
594.0178915,0.450461949
592.2083639,0.459915517
582.0639694,0.509097789
571.1376603,0.558980325
559.247321,0.573087262
546.399517,0.574826628
536.7885943,0.568089408
530.6884595,0.556026791
529.1245808,0.53070433
531.107541,0.510040886
536.7197396,0.486350494
554.4411857,0.475230974
577.0609843,0.431475751
572.3908009,0.394310917
557.7782409,0.406006461
535.233229,0.398410852
515.0576406,0.38395943
502.8598814,0.377916827
496.2098812,0.374398563
494.2633594,0.363177393
496.907028,0.351487497
505.5061312,0.339797601
519.7625323,0.337053017
534.8332534,0.331366193
551.8771061,0.338865798
563.2732061,0.356462762
564.8573858,0.410693713
562.6732863,0.458622286
560.1431075,0.475157559
552.4719996,0.476100657
544.4566569,0.476541146
539.0125319,0.470481601
536.3864904,0.451653527
537.1247359,0.438207323
541.6116909,0.420514355
557.8807779,0.389680137
576.4078779,0.304773092
570.5170519,0.236915223
554.1760542,0.236774041
533.1062564,0.243381373
516.5558079,0.24115634
507.4176664,0.241924371
504.3999007,0.238603763
505.8173768,0.236152838
516.9716424,0.233289661
544.6863379,0.234949965
588.5781869,0.236006009
617.0170098,0.242585105
626.9155316,0.271448418
629.0338599,0.307636269
630.1438559,0.357445391
628.177595,0.409084235
623.354231,0.429329779
619.1724477,0.434643882
613.7980339,0.435620863
607.7726149,0.43189365
605.196835,0.424348867
605.6395738,0.417882717
607.8931337,0.400669769
625.3031268,0.35999232
649.0979287,0.311685378
640.0482279,0.305484651
613.776434,0.335974384
585.477383,0.377809528
565.0159528,0.357716461
555.6086742,0.358936276
552.9711833,0.357569631
556.2446993,0.358998396
570.5411622,0.359811606
601.61233,0.360071382
651.6248877,0.363471052
678.2631385,0.375827328
676.2216052,0.400748831
668.3944135,0.426878854
663.0233397,0.483182362
655.6217945,0.529941946
648.6455959,0.545754365
641.8314677,0.544077119
633.0806518,0.549718765
623.3842843,0.557111071
618.5960871,0.557297432
618.151078,0.545568005
622.8925554,0.520262486
642.6921858,0.482741874
668.1551987,0.426398834
660.5475154,0.381937699
632.9713805,0.386523301
605.1100859,0.370626172
584.439969,0.389533308
574.5929312,0.381711807
572.4752851,0.378142718
575.1157776,0.376442883
586.3915116,0.371953286
617.1776834,0.361449321
666.142158,0.356490998
690.3875244,0.351143012
683.5394847,0.358642617
670.1053552,0.369474124
661.2974833,0.418498272
651.7735278,0.457317762
642.9037321,0.448592695
634.8033048,0.436919741
626.016509,0.430114753
618.7855423,0.439031828
615.1777073,0.438342858
616.2509376,0.424394045
620.5731698,0.393802661
639.4020196,0.348838917
666.8727251,0.298216585
659.81315,0.27519822
634.204673,0.293162258
605.9975447,0.316355689
585.6156489,0.304569789
575.8968247,0.301909914
574.4238262,0.301819558
576.918429,0.295805191
590.2779739,0.285301227
620.8623897,0.271674309
669.2312995,0.253698977
691.8656363,0.244923084
687.953121,0.255483521
676.9121704,0.267308952
665.6499488,0.296991122
653.1736333,0.327542976
641.2754902,0.358540965
632.6767251,0.40419368
623.5242964,0.435598274
616.6062998,0.453799499
617.4101965,0.45874088
622.4888034,0.456510199
627.8792887,0.444165217
642.7335029,0.411433509
659.8230058,0.371123134
648.1908019,0.35888545
619.0388804,0.368451964
588.3729437,0.364114843
565.9861986,0.367582281
554.2578699,0.366322935
548.1171875,0.358574849
547.8906936,0.350284624
557.6456343,0.347715105
584.3470969,0.34513994
629.5324705,0.351318078
654.7149187,0.369067519
656.0208641,0.395270957
647.4087397,0.419706793
638.0526832,0.494702839
627.7644565,0.540620976
617.2627734,0.556495516
610.4201418,0.562379995
600.3157492,0.558443832
590.4460092,0.560601098
583.9604971,0.559573291
578.6574757,0.560634982
576.6012295,0.52920215
586.174186,0.49413811
609.8146066,0.459384671
604.8510721,0.434977072
583.7121632,0.440042694
558.793864,0.444086155
538.1065402,0.43189365
526.3254177,0.423642956
522.0734646,0.416566898
522.7699673,0.408400913
528.1421926,0.39854074
541.7284004,0.399099822
564.1892828,0.403640245
581.0781377,0.418774989
593.6862903,0.433621722
596.6827617,0.450716077
593.2410028,0.502716348
583.6746989,0.526683458
571.8897782,0.540355554
559.4887514,0.549362985
547.6257642,0.555032867
540.456383,0.563836997
538.9228359,0.561967743
542.5356261,0.544370779
546.8403513,0.512926653
561.366386,0.474671892
584.1278557,0.425963993
579.0818181,0.392317423
560.9202199,0.388833043
538.0459097,0.393785719
517.638201,0.387601934
505.2010361,0.385151009
498.4869947,0.381564978
496.1066784,0.377866001
497.2365117,0.371580564
505.6631648,0.368525379
518.4546223,0.378069304
529.1412529,0.379543247
541.4086579,0.386912964
546.5706739,0.420102103
544.8385798,0.495600759
540.996398,0.524684316
537.666601,0.516162552
531.640156,0.524977976
525.7939543,0.521188642
523.0320263,0.519567869
526.0446731,0.504071698
531.6344804,0.482126319
537.5778218,0.457944611
552.694788,0.414076442
576.0640196,0.352848494
567.7309318,0.310505094
542.6335462,0.306376923
515.2310294,0.306642346
495.0288531,0.291773024
483.9799678,0.297499379
480.0921411,0.298335178
481.191621,0.293642278
490.6340554,0.287187422
519.104356,0.291705257
569.7703694,0.29564142
597.9545936,0.300887754
604.9454123,0.324465201
604.4028433,0.357959294
606.8438773,0.404018613
606.9177199,0.450202173
605.4115466,0.471390815
605.1418747,0.468036323
601.4988129,0.473819151
599.9887759,0.47513497
598.3883115,0.475773114
597.6545027,0.467415121
593.797035,0.44163523
601.4232349,0.388211841
620.9326631,0.324470849
605.461568,0.271640426
571.6439274,0.278575301
536.3979015,0.285736068
509.1230035,0.307512029
492.1064645,0.31224446
484.1851781,0.320478213
481.1016084,0.324549911
486.2221437,0.331326662
510.2280825,0.331055592
558.5724182,0.32920328
584.779063,0.340661637
595.6885147,0.364803813
602.805113,0.400935192
612.0312097,0.45988728
616.1949839,0.491562945
620.7208931,0.513220312
623.0344776,0.513406673
623.926766,0.512966184
624.8387989,0.509493099
628.0388653,0.510165127
628.2129418,0.505980483
624.2766327,0.479127606
628.295849,0.46178477
648.5267798,0.424602995
632.5994172,0.371365967
594.7527317,0.360398925
554.5883905,0.375787797
524.8230973,0.337386207
506.3982724,0.321285776
495.54186,0.317987757
490.5458874,0.320433034
493.9889069,0.304552847
518.5929044,0.281359416
564.5451798,0.268703833
592.8490441,0.280088775
608.2713456,0.294218302
619.4205414,0.324329666
632.2225642,0.400263164
642.5449263,0.452178726
650.1578704,0.455742167
658.5768505,0.453957623
663.7091352,0.458915946
666.9524725,0.448976711
669.889885,0.433096524
670.0038441,0.412054711
663.7728709,0.390188394
664.3022115,0.359625246
671.0206297,0.287616617
649.163809,0.243635501
609.3701104,0.263293727
570.4702666,0.286402449
540.1811283,0.313622399
520.2812912,0.325730195
507.3695877,0.33825589
501.0921458,0.342909259
504.3157221,0.341169893
526.872429,0.326961305
571.766067,0.318479071
600.3305822,0.326249746
613.8095379,0.33654476
624.0327302,0.354158666
635.5665284,0.386890375
642.4447141,0.426540017
647.0269643,0.428810228
652.4893712,0.418244144
653.0027492,0.407502993
651.4042714,0.405537735
649.0861082,0.40846868
645.8562013,0.412094242
639.245881,0.400624591
640.4641934,0.359049222
648.0264393,0.313797465
626.437828,0.290129662
590.6079487,0.307754862
551.9924896,0.322059455
524.9506668,0.323149382
506.8418735,0.324143306
498.2522385,0.328751497
494.4536823,0.331439608
499.3605318,0.336861009
523.5930683,0.340751993
570.4167361,0.338995685
602.1873808,0.343762
613.8168998,0.368587499
620.1563749,0.405244076
626.1834201,0.474231403
628.6054519,0.50755043
627.3691469,0.510379724
626.6502802,0.50504868
624.0901899,0.492822291
620.2619515,0.489541214
619.86095,0.4882141
619.4143201,0.48358332
614.3361772,0.458910298
613.9346189,0.423400122
620.7981464,0.375550611
607.6223321,0.33533624
580.8227693,0.346184689
549.3596865,0.364284262
522.6159954,0.360523165
505.2142046,0.356603944
495.6299352,0.353413224
490.8311018,0.346461406
491.4257333,0.344298493
500.2055219,0.337527389
515.2722975,0.334009126
531.8069962,0.334675507
551.0927574,0.351848924
564.5011996,0.374895525
570.2290872,0.445458447
569.6451138,0.488434345
564.1749738,0.493545144
556.8760093,0.487530778
551.0798673,0.482295737
546.8106582,0.476631503
547.175205,0.463812148
547.6898055,0.441810296
547.9087355,0.406825318
553.2985223,0.368943279
572.1754127,0.319230161
568.646812,0.273786397
549.3029143,0.275356344
523.309573,0.280563148
502.9948183,0.266004427
489.2243397,0.267783325
482.3069815,0.263480088
478.8431699,0.253439201
480.1061282,0.253676388
487.1945941,0.25192008
497.227027,0.247554722
508.8834886,0.249423976
525.824466,0.261831078
536.2052211,0.298052813
539.4626272,0.358879803
538.3926713,0.394463394
536.1155414,0.399529016
532.0402788,0.4042558
527.4407564,0.405808805
526.2423852,0.406480833
528.7832166,0.396055931
534.0220984,0.38491947
538.9634545,0.364736046
553.064361,0.335319298
578.4598236,0.295087985
569.7994403,0.253055185
543.7253149,0.241438704
515.6499091,0.234198875
494.560847,0.222672751
482.271662,0.211248278
476.4608071,0.205685694
474.8213068,0.200411123
482.560096,0.201952834
508.3285587,0.208034968
557.8745675,0.204403759
586.11516,0.201066209
596.7135898,0.21472701
601.097091,0.234091576
603.4434902,0.28187332
603.1760558,0.305891256
600.8179672,0.308867379
598.3755523,0.305281348
595.735813,0.299283923
591.6340389,0.304050238
589.3923106,0.307890397
591.097522,0.300803045
592.5953621,0.283686101
599.9282218,0.263429262
615.4040866,0.225631932
601.6936053,0.182938399
567.2961769,0.175207256
532.3989973,0.172293253
505.8558834,0.163782783
491.6687245,0.145299194
484.4333538,0.127611873
482.4187631,0.114662631
488.39463,0.116300346
513.9253733,0.118254309
560.7044169,0.12653324
586.3069509,0.140730534
594.6884395,0.154560754
598.0686563,0.185677336
602.8415513,0.246018659
605.0728127,0.28758838
605.8166574,0.317699745
607.9229468,0.346574352
607.7303755,0.373703946
607.8445529,0.404555106
608.5842719,0.41086878
607.635386,0.403301407
605.084584,0.391916465
608.2150155,0.383982019
625.0985658,0.3586765
609.6244364,0.316575933
572.9577859,0.311578079
536.9869558,0.31257765
509.6640062,0.310719691
494.4510846,0.310115431
485.8015504,0.304027649
482.1110485,0.293619689
488.7768367,0.28397976
513.5200059,0.268325465
559.1047057,0.259131672
586.4983707,0.264219883
597.6167929,0.262644288
604.3517631,0.280196074
610.1760538,0.3559658
614.8026824,0.395988163
615.0308681,0.395835686
618.103916,0.388313493
619.3173495,0.375708735
618.6577326,0.368604441
620.2246182,0.353565701
619.3247714,0.322545122
615.1736471,0.291784319
614.4254856,0.251660304
629.7631118,0.192668685
615.7865005,0.127295624
579.0992541,0.112002756
541.905162,0.124110551
513.9311908,0.116289051
496.7184732,0.125409429
487.7638712,0.12584427
484.1134258,0.12884863
490.2370813,0.137251801
515.0400844,0.144051142
559.5524925,0.154312273
588.5490996,0.171491337
599.3840975,0.186812442
607.0155799,0.208085794
615.0972778,0.260837155
619.8154689,0.316581581
624.0165602,0.355790734
626.9771499,0.37060923
628.6135068,0.369428946
628.415249,0.365696085
628.4986036,0.356479704
625.9028992,0.349606948
620.4042175,0.327215433
619.8124074,0.292738711
634.8977049,0.229500328
622.5559826,0.171186383
584.8030314,0.171739818
548.3707221,0.181272448
519.0459031,0.207888138
501.8308388,0.229511622
492.3853046,0.246521268
488.6628993,0.260950101
492.812954,0.275847659
516.5869036,0.286831643
559.0404352,0.298933791
589.0039754,0.301249181
601.8887798,0.316717116
612.1492508,0.347410152
619.7081732,0.397727529
623.3757054,0.448547516
624.7168285,0.461440286
626.5314478,0.454228693
623.3483808,0.459977637
620.9017257,0.466398609
619.718673,0.470154058
618.3971034,0.464179222
612.8777442,0.44115521
611.9915515,0.406062933
617.4395459,0.346337166
603.834614,0.293947232
577.0172005,0.303959882
544.7181757,0.31095123
517.7505393,0.312165398
501.2282941,0.311301362
491.9813888,0.307286137
487.4990836,0.298600601
488.3931019,0.288751722
496.4136291,0.28262441
511.6144792,0.282488875
527.6219003,0.295726129
548.0763179,0.30502722
562.1446171,0.330824053
567.7182053,0.393119339
565.1807956,0.430515711
559.0436059,0.443933678
550.7455047,0.44797714
543.2376298,0.447265581
537.7375075,0.442171723
535.4549204,0.441138268
537.0825238,0.422242427
539.0598248,0.390194041
544.2929547,0.338730263
567.801942,0.269596106
568.415936,0.191172152
551.4515578,0.169526079
529.8882956,0.177641239
510.6763169,0.165951343
499.2391836,0.161636811
494.329458,0.15377578
493.4739517,0.163483476
496.2415935,0.171835822
504.6404307,0.17004563
513.4747323,0.181520929
525.5367305,0.200303824
541.1588396,0.221859541
548.4168417,0.261560008
547.0770721,0.338713321
543.5615089,0.383089747
538.8369437,0.413923965
532.9131284,0.426901443
526.671448,0.438371095
523.2969285,0.440443651
525.4020447,0.435191669
531.004371,0.41704127
537.154238,0.395575911
549.4697872,0.354633039
578.1341163,0.287514965
576.2519577,0.217511125
555.3666107,0.212089724
531.1882052,0.222311324
514.2704212,0.253857101
505.5079322,0.268754659
502.5623883,0.281099641
505.3228101,0.289169622
516.7304302,0.293252615
548.7800898,0.293049312
598.0747686,0.307122366
622.0890515,0.331275836
622.0742678,0.363640471
618.6037109,0.392131062
616.771863,0.459452439
612.0947435,0.525153042
608.3737406,0.553705753
603.8081134,0.563012492
598.082807,0.560985114
592.8920094,0.55448508
590.5217509,0.549120152
590.2616838,0.535120513
590.6719463,0.500954392
596.7176719,0.455454155
617.7245417,0.416205471
610.5100452,0.36658271
577.8859626,0.374556688
543.9267052,0.370242156
520.3979789,0.390380402
507.6076456,0.385156656
501.3348586,0.382479839
501.366178,0.373873365
510.1577435,0.359760781
538.7819123,0.346630825
585.9484671,0.340424451
610.2355109,0.335483069
616.1955352,0.341915336
615.9318717,0.378933339
615.2232647,0.434248571
611.816449,0.459531501
609.9154791,0.457182227
607.8854116,0.456318191
604.289921,0.445481036
599.9468093,0.43312476
597.7680744,0.416809731
597.1589756,0.407610292
595.7666794,0.39647383
601.4432304,0.38669272
621.2122619,0.364572274
609.9825219,0.308127584
577.4281779,0.301017642
541.6460335,0.322663715
517.4899483,0.279512752
504.8155551,0.267670379
497.5629176,0.258290226
497.7854222,0.253077775
505.7643101,0.27138065
532.3288766,0.270669091
577.8090639,0.27609614
601.8403027,0.282262983
606.8668962,0.280094423
608.1120528,0.300695746
609.8566223,0.349533534
608.7474885,0.361319433
607.8659782,0.364905464
607.882672,0.368468906
606.8343379,0.354119135
605.0540887,0.343248097
605.3296381,0.331349251
605.4241311,0.323454336
602.0783497,0.313125438
605.7187319,0.295172694
621.3136637,0.252016083
612.7478061,0.222983352
581.0432984,0.254111229
546.5985333,0.280252547
520.8209023,0.308658429
507.1136628,0.328423954
500.2002611,0.339684655
499.0112163,0.342141227
506.933283,0.344840633
534.568373,0.347833699
579.1748048,0.344530032
603.6266805,0.347607807
609.1511532,0.367040141
608.5267085,0.410592062
608.5114281,0.452060132
606.3164467,0.4839391
602.1035514,0.501219815
599.94085,0.508821071
596.4716028,0.515801125
592.9584846,0.521634778
590.9990071,0.526632632
589.3532801,0.525633062
585.0099172,0.51130588
588.3171101,0.480770968
607.6824715,0.4541101
605.0503942,0.431052204
575.733548,0.420181165
543.892739,0.414917888
519.645277,0.398382615
507.579808,0.382135354
503.1019012,0.377092322
503.6322186,0.374991529
512.5871972,0.374680928
540.79605,0.376612302
585.8084331,0.386828255
608.4723757,0.413856197
609.1133451,0.449230839
604.7007839,0.482713637
602.4406263,0.512152974
598.7163054,0.533714337
593.5773628,0.543213084
590.9083178,0.54534776
586.0406898,0.553434683
581.6714868,0.553790463
577.2792486,0.546048025
573.1176352,0.527265129
566.2239671,0.499542569
564.345656,0.483577673
580.2392924,0.468798708
578.5260479,0.451715648
555.5020389,0.448801644
526.0800417,0.440980144
500.6729769,0.436004879
486.3550286,0.422056066
479.7516064,0.414861415
477.2080736,0.408276672
480.922473,0.400618943
491.8737493,0.385258307
505.4124732,0.385563261
520.5374726,0.394502925
536.1252336,0.405605503
544.9192986,0.427099099
547.1636192,0.467200524
544.07027,0.487801848
539.284807,0.478591113
534.7552524,0.470780908
530.7463232,0.470261357
529.3126608,0.486898281
531.2121518,0.503072127
533.5384027,0.490489959
533.09699,0.467962909
534.9422954,0.448897648
552.3871661,0.418311911
548.8375659,0.377527163
527.8841229,0.358145655
502.7348658,0.348776796
480.1921187,0.33043439
466.9387672,0.31735526
458.280294,0.304106711
454.9201272,0.278343762
455.7554251,0.24461813
461.724645,0.228071562
469.4131834,0.228297454
481.5408437,0.248458289
500.0473152,0.262497459
515.8202529,0.302282636
523.9133183,0.360703879
529.2271232,0.397230568
532.1550566,0.420774131
530.3278311,0.429250717
529.110883,0.427257223
528.6223138,0.420079514
532.8106351,0.406542953
539.0803332,0.394779643
543.6610662,0.37626217
552.8892912,0.342700309
567.662803,0.328469132
560.0691286,0.28133118
534.4400886,0.266580451
507.6489736,0.283431973
488.6561705,0.263135603
475.9628678,0.259820642
470.6232388,0.262757234
470.4904576,0.26464343
478.7661021,0.267783325
504.5714288,0.263881045
551.4888365,0.262350629
579.7361851,0.272860241
594.3757641,0.2967257
603.2458654,0.328361833
610.3396796,0.383818248
613.0447645,0.439252073
612.8937995,0.466528496
611.4152129,0.491692832
607.8593858,0.486689331
603.7017781,0.475247916
602.3203367,0.460067993
602.9882978,0.440686485
601.1749829,0.411789288
602.0048017,0.377690935
611.8327936,0.320303147
601.3228863,0.243330547
567.3781781,0.225168854
531.1478159,0.207763898
505.399485,0.231595473
490.6062014,0.243748447
483.4042512,0.247085997
482.290173,0.254020872
488.134301,0.25809257
512.8079171,0.265626059
556.5301973,0.276412388
583.4229707,0.297505026
593.6919877,0.313921706
599.4657384,0.341892747
605.2215074,0.374567982
606.9291201,0.395090244
607.985984,0.394435158
608.3579309,0.393565475
607.668468,0.385495493
607.1088832,0.375477196
608.2703578,0.363781653
607.8237879,0.357671282
603.7795937,0.335104701
604.2502629,0.312831778
617.9304889,0.281805552
611.9814829,0.264242472
578.2933545,0.287034945
541.6231676,0.300306083
513.6854,0.297951162
495.498229,0.294958097
487.2264593,0.292925072
483.9615767,0.290982403
490.2505172,0.287356841
515.3643565,0.281348122
556.0769477,0.287616617
581.3463033,0.301300007
591.2721061,0.329118571
598.2306013,0.361150015
606.8846105,0.398687569
611.4724489,0.443323771
614.8350278,0.465630577
618.7104282,0.489603334
619.5528424,0.510182069
620.0710501,0.516224672
620.3368528,0.514202941
619.977605,0.503619915
615.3452133,0.471215749
611.3091396,0.437574827
624.4117061,0.40152251
619.3485598,0.362194764
584.2153633,0.360110913
545.3834355,0.354441031
514.6912928,0.366226931
496.5697566,0.366842486
486.4214383,0.359546184
481.9660647,0.354954935
487.4559436,0.353458402
512.0722911,0.355265536
550.5513727,0.34901963
578.4947885,0.348358897
588.4971898,0.35957442
595.3427356,0.413297115
599.4045131,0.452003659
602.4560758,0.467511125
605.4479685,0.479709277
608.4020859,0.483368723
608.3659476,0.484780546
606.6476659,0.491512119
605.6930171,0.489371795
604.3231505,0.481691477
598.4855768,0.472396033
595.7161286,0.453449366
611.7974958,0.424264158
606.1613069,0.394062436
571.3418392,0.39947819
534.6352739,0.413816666
505.9060632,0.38314622
489.86174,0.361296844
481.592295,0.344682509
479.2392326,0.328621609
484.7481138,0.302536764
509.3595661,0.300627979
549.1883767,0.304660146
576.8179439,0.313729698
589.644088,0.323307506
595.7019069,0.365696085
600.4245785,0.430103458
601.9777664,0.473101945
601.590479,0.488942601
602.5190092,0.494759312
599.7918605,0.495386162
596.6790071,0.483413901
593.5996722,0.467155346
588.3821446,0.467053694
580.0789846,0.451693058
574.8739051,0.436117825
588.1779712,0.404498633
586.181275,0.35807224
560.6092199,0.361545325
528.1371065,0.384450744
501.6504208,0.365244302
484.0865595,0.351803745
476.6156904,0.340040435
472.2333789,0.336183334
472.0637064,0.334235018
480.5894802,0.324340961
490.7979978,0.31885744
506.7594138,0.324713682
525.7721906,0.332800605
538.9793079,0.360895887
544.8466403,0.415544738
544.2296338,0.447948903
541.7679003,0.461355576
537.9918936,0.461157921
535.1095996,0.448050555
533.2828324,0.430645599
535.4138379,0.401804875
536.31524,0.373935485
535.6679948,0.334912693
536.6101191,0.28888161
552.1312084,0.222520274
553.9355133,0.14553638
533.262253,0.140177099
506.7497053,0.173213761
483.3304685,0.177268517
468.5435373,0.189647383
459.8363906,0.195486684
456.2054604,0.192973638
455.64199,0.188625223
462.285163,0.177985724
466.5609209,0.17530326
478.8655447,0.180786781
499.464002,0.203246064
514.8795965,0.257595609
521.0158094,0.317603741
523.7025306,0.344315435
524.4991035,0.347212496
523.542059,0.343863652
521.2076931,0.341220719
522.2112829,0.33422937
526.9737381,0.330411801
533.1304704,0.324086833
537.3949809,0.313351329
542.1077747,0.291157469
561.7528875,0.252095146
560.9067731,0.218341277
534.9015896,0.224643656
506.9473082,0.229336556
486.0343748,0.243675032
473.9426071,0.250587318
468.6978039,0.244036459
468.2676169,0.239202376
476.3617083,0.237011227
501.9201692,0.23541869
544.3859851,0.24025842
574.7506414,0.2515643
588.9928152,0.2644966
596.4383352,0.293038018
601.9728548,0.343937067
605.6591274,0.369236938
606.2279241,0.379757844
607.4265846,0.399156294
605.5630463,0.406305767
604.1293513,0.415313199
602.9142697,0.41216201
602.372743,0.404148501
599.8623523,0.377273035
599.15237,0.348432312
609.8929569,0.295692245
602.6127927,0.235791412
568.5460651,0.253100364
532.1245776,0.292275633
506.1770503,0.29624568
490.8948702,0.315570715
481.6790169,0.320907407
478.8045759,0.315390002
485.9045568,0.310595451
508.8162821,0.319111568
549.4407108,0.331112065
578.2125539,0.340243737
591.7360794,0.351769862
600.1444614,0.371710452
608.6572577,0.437490117
612.8134518,0.480759674
614.6336594,0.487875263
617.7486411,0.49987576
616.2630473,0.513626917
614.8322337,0.526756873
612.5349882,0.52757573
609.9502311,0.511876257
605.5074857,0.495945244
605.2153897,0.459339493
614.8251338,0.423360591
606.2666271,0.377001965
573.2060269,0.360031851
536.4303725,0.36345411
509.2609528,0.378763921
493.2925187,0.374257381
483.8847763,0.379198762
480.6959574,0.379492421
485.4968919,0.376883372
510.1390196,0.380057151
551.6463611,0.389889087
579.5502826,0.404662405
593.3019226,0.428375387
602.8360122,0.476253134
610.8149329,0.529665228
615.8688728,0.560527683
617.9511066,0.570850934
620.0106544,0.56585308
618.796697,0.56134654
616.1496012,0.564678443
615.1750824,0.560166256
613.8781305,0.546923355
608.2680331,0.524949739
604.0318459,0.498746301
614.1771845,0.470905148
607.0903339,0.428962705
575.0230201,0.405893515
538.0554982,0.396925614
510.0229321,0.400545528
493.5707749,0.396084167
483.9204396,0.390510289
480.8676272,0.378543676
486.2655509,0.371857282
509.5395255,0.367350742
548.2751269,0.363826831
578.5073184,0.364464975
593.2356493,0.385066299
602.7584751,0.441629583
611.2856895,0.488948248
615.545272,0.50742619
618.4830338,0.500711559
623.7919165,0.472644514
625.6384444,0.439743387
624.6182699,0.412269308
624.0920945,0.385557614
622.1900768,0.359563125
615.5187114,0.34023809
612.0135225,0.309770946
622.4529544,0.277733854
616.1797363,0.241150692
580.2077984,0.257047821
542.1379044,0.292862952
512.1794341,0.290287786
494.586147,0.282110506
484.1210986,0.270426258
479.9793936,0.254540423
483.5698962,0.234808783
505.2314169,0.216754388
543.0392574,0.201952834
575.1786564,0.185027898
592.4629246,0.181537871
605.8778663,0.224412117
617.4145896,0.274639138
625.8687256,0.313961237
632.2108801,0.33723373
638.6774118,0.340740699
639.2234953,0.339938783
636.6104585,0.332286702
633.7339764,0.325493009
626.8425186,0.316287922
615.2758348,0.304146242
608.0342483,0.303971176
615.016881,0.280393729
607.8879165,0.233029885
579.4318321,0.222102374
545.1734227,0.228483815
515.0156685,0.219549798
495.506153,0.203912444
482.6336002,0.194131333
475.4998442,0.184141273
474.3343039,0.178674693
479.4493873,0.170830604
489.3057024,0.167357519
506.1897002,0.174038266
532.6211417,0.199038831
554.456035,0.247311889
567.9286712,0.318761436
574.1834927,0.353238158
575.176921,0.364459328
571.9727289,0.368621383
569.9614891,0.370501931
568.7529454,0.362505365
566.9584635,0.357541395
566.3642195,0.348234656
563.5460705,0.320839639
560.7428581,0.302237457
571.3541508,0.270974045
570.5152129,0.237446068
551.1969097,0.232250559
523.3340927,0.234255348
498.4811117,0.221249633
480.7362158,0.229810929
469.5038891,0.224830016
463.3278871,0.211073212
461.2416205,0.209774334
465.0615365,0.207876844
467.8745885,0.201630938
482.3527682,0.196938038
505.3157374,0.188116967
520.9567834,0.209452439
528.4869513,0.258787187
530.3233396,0.282680883
526.9772417,0.292936366
522.9557497,0.296991122
519.3663604,0.291089702
519.1494715,0.282522759
520.3982681,0.269567869
523.0263179,0.259978766
524.6588111,0.241065983
530.5822006,0.218318688
551.8669993,0.185863697
558.9103062,0.142232714
538.9084559,0.149754907
513.9830677,0.191883711
493.4130211,0.201529287
482.3639283,0.206640087
478.1517315,0.208548872
479.5924227,0.202212609
488.8061313,0.199168719
515.9883919,0.194103097
558.8541125,0.188952766
587.0754844,0.198886354
595.3783498,0.204369875
599.3868261,0.237813142
603.8136853,0.295104927
604.4659568,0.319264045
602.5335474,0.328311008
600.2778375,0.328582078
595.1640858,0.330524746
590.2133104,0.331575143
588.848339,0.328401364
588.0826432,0.325752784
585.3249283,0.315186699
589.0671763,0.299453342
604.1419849,0.274181707
605.4389367,0.246436558
575.6834774,0.258967901
542.1767276,0.286261266
518.9720113,0.289836003
507.325613,0.293348619
501.8948964,0.296324742
501.6647953,0.292264338
510.7928572,0.285097924
538.5097247,0.27866001
581.1611103,0.279145678
604.4310574,0.282438049
607.7834095,0.299532404
606.6199375,0.34916646
607.3498061,0.416013463
606.5552741,0.446988864
605.108487,0.456058416
606.0920103,0.456594908
605.3427247,0.446836387
603.6146472,0.449744742
605.6470176,0.457650952
605.5805315,0.44960356
603.628656,0.428477038
605.8410242,0.401370033
617.5087715,0.371303847
615.7081884,0.332501299
583.7253808,0.318309652
547.0293372,0.320257968
519.4055056,0.324335314
503.7619875,0.318789672
494.9549397,0.309725767
490.98873,0.293393797
496.5295691,0.269116086
519.7030588,0.246459147
558.855968,0.241658949
587.6549938,0.247176354
601.8355712,0.263615623
612.3789862,0.302954664
623.3677379,0.349494003
629.9386673,0.371563622
635.833095,0.38387472
643.7707369,0.375590142
649.3859043,0.379797375
652.2277925,0.37795071
659.3970536,0.391374325
661.8538428,0.39082089
657.314416,0.385179245
649.7874133,0.377069733
655.3087972,0.346229867
652.8213708,0.306439043
616.687024,0.29351239
573.0937051,0.291417245
537.7808275,0.270990987
516.7008299,0.256629922
503.0072281,0.241540356
497.0187113,0.227738372
